epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.5221764274900502,0.4398711061123574,0.6090600979982774,0.6156102560671213,0.698672330557121,0.5502002536342403
2,0.506428738926897,0.42444303277695533,0.5961185968501038,0.5746066820898637,0.8051923955319908,0.44668785856611454
3,0.49672682664476997,0.4404815394099396,0.5786241388920899,0.5486853634003421,0.7772172782056583,0.4240105747855236
4,0.49441683344026605,0.4386673088711087,0.61090010751501,0.6272611514745678,0.6672395861400081,0.5918034977333863
5,0.48891295809852015,0.4142460232914084,0.639809563641506,0.6457273634905004,0.7904617568524307,0.5457929139280094
6,0.49319200748854347,0.4221392831589916,0.6180168650585864,0.6217134627739563,0.7361607853382711,0.5380641078687313
7,0.48705438679397695,0.44631890170645006,0.5117763988739741,0.40922827771828674,0.8620960821530452,0.2682921620539075
8,0.49112202123840254,0.4340683900483764,0.6219577469995262,0.6319903521991572,0.7168926529586114,0.5650694982821826
9,0.4843490003506736,0.4285497568031349,0.6267895183294757,0.631658821169869,0.7561054219278638,0.5423885004512774
10,0.4836090418076751,0.4226851194801897,0.6202012125685874,0.6212480926789771,0.7569447991544418,0.5268085015318899
11,0.48029665169444413,0.421965355035102,0.629803981111918,0.6346587772926853,0.7654183031423415,0.542057684684002
12,0.4739803758145559,0.4144588537735514,0.6360823113118363,0.6445698944549757,0.7631796716868285,0.5578693253842978
13,0.4718226381752751,0.4311811180398016,0.6013903270310244,0.58649233235481,0.7838242822534772,0.46853651119266787
14,0.4708040898831764,0.4188508152371586,0.6271960486368856,0.635913044223397,0.7369372061022793,0.559248476067652
15,0.4692600721327385,0.429024326329184,0.5966185329314744,0.5785248699304888,0.7840453449618473,0.45837305672263634
16,0.47026395775599056,0.42064804812469103,0.6086625962099966,0.600541500695181,0.7703169215999445,0.49208770216922243
17,0.46994424301503906,0.41232698949256746,0.6312527644792847,0.6371316466850137,0.7639030776860487,0.5464481785191646
18,0.46643910778336006,0.41440038161702675,0.6151660656174549,0.6141812279643777,0.7519328968784502,0.519086990928586
19,0.465717043543216,0.4138595995926621,0.6434443190363205,0.6606563297524026,0.7358803475434322,0.5993860851689836
20,0.4673883602908342,0.4252994379194656,0.6025771344303631,0.597294014483378,0.7332570253903066,0.5038662379473318
21,0.4654193482924216,0.4272793436994647,0.6106564205883623,0.6134056953175483,0.7194143403403372,0.5346270638070955
22,0.4639595035131615,0.4108346352482786,0.6282116201821826,0.6283586529602008,0.78936678837005,0.5219056898277856
23,0.46422825974993187,0.42538103520280063,0.6097674388552825,0.6050382234302545,0.7545539243816224,0.504977225355021
24,0.4619556914756794,0.4091830082459025,0.6313969074392101,0.630335964166311,0.809323384559314,0.5161799949046539
25,0.4650172270318069,0.41861392100258626,0.6131665359568712,0.6043954779906401,0.7919649980744847,0.4886613581096825
26,0.46133642326487173,0.41686437330623666,0.6294692075769733,0.6342033202849816,0.7650855476559266,0.541560134586548
27,0.46357890203742697,0.40675046508855156,0.6390158182449169,0.6448172872889213,0.7886658801788595,0.5453492175601119
28,0.4600042981086391,0.41187165928359076,0.6328225636495394,0.6380508085834838,0.772598079484421,0.5434161870162044
29,0.4576212521826867,0.4414067713931055,0.5901324719317291,0.5846351737044986,0.6952763404757746,0.5043736921789571
30,0.46012771173869027,0.4203896159582799,0.6167311924393407,0.6145621708413992,0.7638610085079744,0.5140838114362279
31,0.45853236804504205,0.4152116049634348,0.6246697443127249,0.6259836251234252,0.7699467131421849,0.5273766185853144
32,0.4590394149469857,0.41761696427175315,0.6250031430349927,0.623918868476479,0.7860458040646301,0.5172363769297469
33,0.4566295304068244,0.4176446320396839,0.632434948180673,0.6385048247347014,0.7663845629098375,0.5471993894101042
34,0.45494800348683156,0.42968613765027264,0.6089409023267612,0.6068406767226884,0.7377527601902506,0.5153874873114107
35,0.4539664733675447,0.42027886669234477,0.6109433586783778,0.6036870098435598,0.7736060843927922,0.4949698936428416
36,0.4526050818881186,0.40909575324247377,0.6429717357162752,0.6529219586148255,0.7745360475766881,0.5643164303660858
37,0.45168938679565296,0.42859966152965434,0.6092360643470445,0.6052762755324232,0.7485080012639412,0.5080571457929888
38,0.4510154716744281,0.4222508421038637,0.621402603578747,0.6229699782621777,0.7578618316837477,0.5288421651533595
39,0.4496797796080608,0.43799856865760123,0.5970655604625881,0.58940961102194,0.7267604355628174,0.4957234037077853
40,0.44876449223202053,0.4238651648606404,0.6189849507089613,0.6179994317544155,0.7645947735707671,0.5185742751256822
41,0.44794431048454625,0.43219493816394616,0.6046217896085768,0.5990969283547135,0.7413039307957651,0.5026689430847212
42,0.44634285141335855,0.4274442974883731,0.6127725359498571,0.6105940555488888,0.7506113283088571,0.5146021867443725
