epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.572510836148026,0.46575889197906645,0.639917632901678,0.6586382334601205,0.720692589975164,0.6064237683656204
2,0.5291942015732869,0.43627518976088797,0.6156990379433634,0.613884927387894,0.7583242579991352,0.5156659526552093
3,0.5203632981617852,0.45987279255791463,0.5759556352682432,0.5493323766853071,0.7450419637393958,0.4350524021548728
4,0.5188665046255188,0.43668588405788533,0.586954909848296,0.5667085177137123,0.7558210147132826,0.4532919706034486
5,0.5162460276543503,0.4732919223237746,0.5452498049004612,0.4952143055992065,0.7273907473909009,0.3753929929488589
6,0.5130573146709121,0.45784037862673843,0.5568209750581378,0.5078922962379396,0.7852809233658271,0.37531765078534146
7,0.5100737672188494,0.43379481446624985,0.6443669136582882,0.6653293443657576,0.7202786866732761,0.6181706462862894
8,0.5090449959187224,0.42691213836764347,0.6207783952007143,0.6310107598964826,0.7130175710076,0.5659227571269944
9,0.5065973255746435,0.4358292083338936,0.6072122749528674,0.6137557965585897,0.6939712016804452,0.550163820569253
10,0.5065511150820421,0.44851064386934336,0.6209527192619071,0.6205419592649216,0.7678359233545852,0.5206638263614042
11,0.5045383943632098,0.4203221892366315,0.6191117877904349,0.6215294857233162,0.7460464010166095,0.5326326630032336
12,0.5015473238902517,0.41480788057393364,0.6328244537703008,0.6411706587209892,0.7545903417309648,0.5573919814891486
13,0.5037972350964451,0.4416405216302022,0.5948713923738371,0.5865354125397051,0.7227481160996745,0.4935241995580239
14,0.5017888372634897,0.413772315377056,0.6214327424471598,0.6275397433453256,0.733962098247509,0.5480717932999882
15,0.5016915017720496,0.43291845652136474,0.6212696237924208,0.6263952161177594,0.7384161149244136,0.5438861912404944
16,0.49999021369927,0.44258777900497515,0.6040243777166214,0.6065601527508501,0.701810166176368,0.5340759694842779
17,0.49930388259120506,0.4303920254258826,0.6480479419444829,0.6613008364691415,0.7689135229935203,0.5801125074269696
18,0.4981052427746282,0.42450849343054364,0.6193902028980122,0.6207210362593301,0.7527820670496609,0.528080386904978
19,0.4976900018530317,0.424115909503238,0.6158005313772376,0.61402085091714,0.7584691486550914,0.5157907712746985
20,0.49885502133038967,0.43396305477265085,0.6036712313314314,0.5989098033572459,0.7342226157165198,0.5057111040111608
21,0.49533391271782395,0.4229362680770383,0.5992734792684499,0.5854791051593514,0.768173343132761,0.4729891269408246
22,0.4948066496613002,0.41157713620969566,0.6324080931248277,0.6401955137798269,0.7564884125887563,0.5548940173635144
23,0.4936403654294439,0.4253399906182053,0.6057375368395718,0.601215257547836,0.7398070113660529,0.506357569840262
24,0.4945528823697921,0.43087515116918207,0.608767203253227,0.6012675754321198,0.7669716287462801,0.4944438691596451
25,0.49271564421677355,0.42461054631979156,0.6231451091670454,0.63306393172646,0.7204513566110192,0.5645834440547488
26,0.49245771116549425,0.41678272704086683,0.6126407391362222,0.6115849478852252,0.7441554869043239,0.519107329775545
27,0.49116278063542773,0.42118264542947903,0.6200236575531883,0.6195795916548932,0.764913311134667,0.5206556908226206
28,0.4916400503699142,0.41996705738624723,0.6299674809789556,0.6281760131703138,0.8091808026648671,0.513346793523275
29,0.4903184745718937,0.41877654607933346,0.6176838203694724,0.6155165375925362,0.7671204860320952,0.5139473200871797
30,0.4895168559828607,0.4239101495483134,0.6282820607490982,0.6310809391441721,0.7728325639529672,0.5332702416405114
31,0.49070985239036014,0.4330955708380973,0.6121625999784011,0.612982130177817,0.733065986397778,0.5267034469658585
32,0.4884743738440004,0.41957109281332183,0.6265221868440649,0.633975614440541,0.7414892503974564,0.5536927431612815
33,0.48859243921124107,0.4269049993836054,0.6220163607813781,0.6275098113307208,0.7387005926299958,0.5454138155066489
34,0.4887714247302254,0.4089967095025695,0.6439810048453528,0.6512358508138106,0.7949221887740039,0.5515424848888756
35,0.49011104089198726,0.4168854057788849,0.6380497401444055,0.6459106771850065,0.772690559098422,0.5548706276895117
36,0.48830146165472443,0.44018489505985,0.5905837709150519,0.5762896434079067,0.7374609791449538,0.472931691805608
37,0.4893163365892845,0.42023921484994414,0.6259239961235692,0.6319158293600945,0.7474235736459831,0.5473314150557984
38,0.4888667530647599,0.4252022118261545,0.6311648761452239,0.6342869376323159,0.7802770968884288,0.5343168521760872
39,0.48750798514868954,0.4254570458785142,0.6309601727928249,0.6369074803541693,0.7626213141388664,0.5467754570956646
40,0.4876986677841385,0.41858842762389986,0.6392638796903365,0.6485785313647234,0.7675891401697087,0.5615188661817697
41,0.4869932823694578,0.4127297805677546,0.6407608873254949,0.6518784521058973,0.7613779102100304,0.5699154938594558
42,0.48669222882478547,0.42594789042331205,0.6220602176307282,0.6264483900912222,0.7445369181323283,0.540691886895825
43,0.486697353570178,0.42567267571345413,0.6287173004941135,0.6348571351580254,0.7548253580014441,0.5477942564687682
44,0.4873484707262256,0.4207045671963456,0.6286257306728954,0.6320488136292819,0.7701774910610951,0.535932066128819
45,0.48651991526384164,0.42932432358807854,0.6171303092040998,0.6105077498543692,0.7932457053286189,0.4962001728094334
46,0.4869194238050149,0.41882744549524664,0.6345634895854644,0.6475323697841893,0.7351483486753997,0.5785775877048408
47,0.48649945316633375,0.4171919887608821,0.633642643661146,0.641174786438298,0.7615307175649378,0.5536708567933583
48,0.4862479071805973,0.41813965481106596,0.6256305791566632,0.6296086566230897,0.7575525268532021,0.5386382823613588
49,0.4865500236501788,0.4273826807442278,0.6152592126975077,0.61451922266961,0.7508953639233087,0.5200665716989668
