sample,tp,fp,fn,tn,iou,recall,precision,gt_pixels,Model
palsar_141.png,0.0,0.0,990.0,49186.0,0.0,0.0,0.0,990.0,ViT-UNet
palsar_142.png,0.0,0.0,5691.0,44485.0,0.0,0.0,0.0,5691.0,ViT-UNet
palsar_143.png,0.0,0.0,2443.0,47733.0,0.0,0.0,0.0,2443.0,ViT-UNet
palsar_144.png,0.0,0.0,11716.0,38460.0,0.0,0.0,0.0,11716.0,ViT-UNet
palsar_145.png,0.0,0.0,2694.0,47482.0,0.0,0.0,0.0,2694.0,ViT-UNet
palsar_146.png,0.0,0.0,22319.0,27857.0,0.0,0.0,0.0,22319.0,ViT-UNet
palsar_147.png,571.0,114.0,10624.0,38867.0,0.05049075956755763,0.051004912902991965,0.8335766411188662,11195.0,ViT-UNet
palsar_148.png,12393.0,2279.0,9029.0,26475.0,0.5228893295420914,0.5785174119793428,0.8446701198988092,21422.0,ViT-UNet
palsar_149.png,268.0,3.0,6242.0,43663.0,0.04114847227987894,0.04116743470949809,0.9889298856497052,6510.0,ViT-UNet
palsar_15.png,26165.0,20121.0,96.0,3794.0,0.56411970159622,0.9963443889799952,0.5652897204216115,26261.0,ViT-UNet
palsar_150.png,0.0,0.0,9721.0,40455.0,0.0,0.0,0.0,9721.0,ViT-UNet
palsar_151.png,0.0,0.0,5281.0,44895.0,0.0,0.0,0.0,5281.0,ViT-UNet
palsar_152.png,0.0,0.0,7461.0,42715.0,0.0,0.0,0.0,7461.0,ViT-UNet
palsar_153.png,0.0,0.0,1677.0,48499.0,0.0,0.0,0.0,1677.0,ViT-UNet
palsar_154.png,10096.0,1154.0,7636.0,31290.0,0.5345758762821892,0.569366117721105,0.8974222221424514,17732.0,ViT-UNet
palsar_155.png,0.0,0.0,14340.0,35836.0,0.0,0.0,0.0,14340.0,ViT-UNet
palsar_156.png,0.0,0.0,1386.0,48790.0,0.0,0.0,0.0,1386.0,ViT-UNet
palsar_157.png,0.0,0.0,8632.0,41544.0,0.0,0.0,0.0,8632.0,ViT-UNet
