epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.5751944739777263,0.42105652967301926,0.6058654409711421,0.589731987488014,0.812237607404602,0.4629197617454205
2,0.5059470666369589,0.4478362184939998,0.5684577267454465,0.5272064974745296,0.8000924523049681,0.39312484187650126
3,0.49994043334580884,0.4435628929940781,0.6184133576070958,0.6389963421079172,0.6686921829038664,0.6118267830602603
4,0.49546256292574475,0.41385279404054776,0.6436692632424544,0.6523308509153367,0.784681692897382,0.5581838258591214
5,0.4904543800961853,0.43259553508003157,0.6168350077099104,0.6136883495636394,0.7700149732919604,0.5101248106607875
6,0.48693194646056337,0.42912026826698,0.6259751645231001,0.6362630258793662,0.7260568800207998,0.5662356658659691
7,0.4848713171806666,0.4723754309781707,0.6045400210808793,0.640504312303071,0.6068431702944918,0.6781201935656609
8,0.4848704469380992,0.4184517453212549,0.6335239970975345,0.6398967465399668,0.7679155005085119,0.548463537178371
9,0.4852417967107036,0.40256636508620613,0.6579183515349675,0.6606072507384493,0.8836814254318187,0.5274579297582654
10,0.4821752505284725,0.4284725260026384,0.6085836641029498,0.6085594692948221,0.7263606351420103,0.5236368794230681
11,0.47690992204859706,0.43043439754165047,0.5892849694042807,0.5697837358179242,0.7612369798741254,0.45528022553833813
12,0.47466676210117814,0.4333583408653146,0.6214626337837414,0.6235430677575394,0.7551788840364275,0.530987117639602
13,0.48313711067237475,0.42535696289326885,0.6468677503605975,0.6698402627107335,0.7165664859278207,0.6288357628380514
14,0.47863047983091656,0.41630038855099444,0.658961479309992,0.6892027504960805,0.7083063526358933,0.6711035124392534
15,0.4790519589539802,0.42315969815348636,0.6482252156966082,0.6729242418896209,0.7118230368512893,0.638057440264115
16,0.4728506249513957,0.41829977619766007,0.617140975264932,0.617129376651556,0.7529857118739403,0.5228040478549847
17,0.472213271673363,0.4263779054773916,0.6012073667293033,0.5976683466141467,0.7204212198020513,0.5106579537404197
18,0.4689369774100804,0.3924849815297835,0.6690759702966655,0.6822097499685078,0.8303789562419508,0.5789120290926612
19,0.4680899183938999,0.42153077550453716,0.6316213953622527,0.6399041052530684,0.7515117666002248,0.5571605607826637
20,0.4687445874851529,0.4148487312958972,0.6264636448574435,0.6318202144425996,0.7524383790763854,0.5445310653337466
21,0.4674522484293078,0.42936166914382784,0.6133148651335131,0.6247413901406362,0.6899712076485629,0.5707807349380196
22,0.4677667937951513,0.40538828532294474,0.6392376398437849,0.6523676800095951,0.7462917072599177,0.5794431382875974
23,0.46640659721180944,0.42582257136259927,0.6117954810077925,0.6127895491439465,0.7310946767846234,0.5274404206639269
24,0.46531205469428905,0.41140458548423087,0.6503260618062905,0.6707196121637711,0.7358833059066354,0.6161586479583195
25,0.46270599068686513,0.4071949127286968,0.6507942078083112,0.6646494123991592,0.7727262473298934,0.5830959509865365
26,0.46140661068481975,0.4116890530775089,0.6413936309680067,0.6574689610873435,0.7366308053223954,0.5936711344628324
27,0.46095717181958773,0.4174161432403149,0.6232062867982329,0.6319184782015467,0.7262172029842884,0.5592952996305423
28,0.45975536912089526,0.4060359862771365,0.6462484237024184,0.6603267759273745,0.7593597622745563,0.584145479704502
29,0.4621313411262956,0.41326921558616186,0.6366544292890904,0.6460012785342136,0.75991626107602,0.561787560036051
30,0.4601605424639022,0.40829477068221215,0.6475889647080615,0.6675273990710595,0.7320426632763927,0.6134634854469532
31,0.45810680777424634,0.4190828260218743,0.6235228791350488,0.6334289335000822,0.721484434620086,0.5645302093335781
32,0.4577461472242185,0.41694185757400964,0.6220679647789346,0.6320700183166075,0.7173109380887327,0.5649371631322955
33,0.4586507655901484,0.4198586120463834,0.6210589577373604,0.6291175737924922,0.7235623519090183,0.5564822160216988
