epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.5756461764178654,0.46008925479237395,0.638360678899382,0.6415136928365279,0.8044951839933433,0.5334447135755113
2,0.545394866994702,0.49390689925392073,0.5361844949557242,0.4783711104245577,0.7211515279918118,0.3578868167926913
3,0.5379885575263808,0.4434888271412047,0.620376489627794,0.6238484339002096,0.744320644277578,0.5369423320291768
4,0.5339747392895198,0.4592648396397581,0.5946209729230791,0.5707510615205313,0.8150964394430539,0.4391158827028436
5,0.5318425602399477,0.4453595752763276,0.6134467919108122,0.6067891338170833,0.7793026281503408,0.4968112667307799
6,0.527653653949204,0.4693681506237181,0.591371128535909,0.5845358793027571,0.7046774321950702,0.49939421186479466
7,0.5270378186856166,0.4228557534147017,0.6463143733474815,0.655813472470683,0.7872784506691055,0.5619724224689538
8,0.5251887398633627,0.4401329369238107,0.5686743811102037,0.5354599474558123,0.7493435208660546,0.4165621795249705
9,0.5235881945579359,0.4362109598546925,0.6528831649996227,0.6741300771799993,0.7372724970946134,0.6209507455911517
10,0.5234014030435298,0.43301008007313946,0.6468730291831114,0.6568895541413554,0.7855982581311906,0.5644186993943815
11,0.5228291828886117,0.4447471564359004,0.61610459137069,0.6134125609885241,0.7647684595797823,0.5120693370747154
12,0.5221599820669335,0.4514684786300848,0.5821334691823319,0.5636408860942229,0.7272460574368015,0.4601286529342696
13,0.5198590433095941,0.43660057181178935,0.6412143082420516,0.6566017427242953,0.7396406123042237,0.5903270743037067
14,0.5163609412784623,0.4388186913905757,0.6211297917317893,0.630863568032138,0.7161117992481899,0.5637534422392857
15,0.5143510387970669,0.4273321256779208,0.6433893282392332,0.6552370922401248,0.7644348454924553,0.5733379470091429
16,0.5136775570635749,0.44137428922228295,0.5986305332983916,0.589741637167469,0.7382945856218357,0.49095659698899774
17,0.5135941235440793,0.441010314639252,0.5892961514337353,0.569316509832582,0.7641293240628122,0.4536582467082481
18,0.5118808674045129,0.4343968724260236,0.6157920019204316,0.6139750836667317,0.7586520964950065,0.515641634468628
19,0.5141126933959451,0.4358762051209365,0.603634357802098,0.6018182382090004,0.7198444791750288,0.5170441306111003
20,0.5118249087493019,0.4300068965052614,0.6247138756786205,0.6319939763233452,0.7373077646127111,0.5530059091424553
21,0.5106578234693792,0.4315313195238019,0.619327583416518,0.6249501038453553,0.7304102514275166,0.5461021086166699
22,0.5099655777068421,0.43843666515728036,0.6043118985200795,0.5975128452331772,0.7470190090684573,0.4978711859466483
