epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.554635137983478,0.4672151051535465,0.5873533410373905,0.5720141168047602,0.7308806402525119,0.4698802457533828
2,0.5380307779748841,0.44532636752223026,0.5870475094836525,0.5630972031334193,0.7788015467942143,0.44096424174256343
3,0.5335372106568648,0.46206074628499477,0.5835920830689589,0.5586267902329392,0.7693149645753651,0.43852972597646417
4,0.5316148223263202,0.44606399093524063,0.5880686546663224,0.5726521284319785,0.7339248101341959,0.4694876617921907
5,0.5284857088238886,0.4390006410603476,0.6242250651508748,0.6338971148646232,0.724391556188776,0.5635025669835357
6,0.529873916123173,0.4553229617010249,0.5873313124285583,0.5835902243444099,0.6803061728848178,0.5109514963598987
7,0.5253087056450324,0.44344482858582296,0.6214355996717595,0.6376239979216501,0.690347547564141,0.5923831548717158
8,0.5243920053143313,0.4481317179627938,0.6051407075447512,0.599055082633335,0.746043108090512,0.50045457322951
9,0.5230333340345042,0.4588349172384432,0.6225003452328814,0.6364930383291879,0.7013391439814258,0.5826242665966281
10,0.521186520336288,0.4302311637023888,0.6433253188147405,0.6552522252922658,0.7638015149267164,0.5737179297281972
11,0.5206439226570696,0.42553400816303666,0.6267282397571374,0.6308419650608109,0.7601730123285586,0.5391202688194008
12,0.5204873203788654,0.4490863610022139,0.5466577907271115,0.4941015625538733,0.7493531435935146,0.3685599362385828
13,0.5169084064736225,0.4278208554381191,0.6348754239129302,0.6449390769334676,0.7509748860103689,0.565143116065197
14,0.5205403662259036,0.4473032319899833,0.6068866283005783,0.6036249556903817,0.7370827148023547,0.5110872360559071
15,0.5180904298725695,0.4363930319795514,0.6426021133578799,0.65776111939321,0.7442331496322037,0.5892924460018828
16,0.5170928800460135,0.4340270489159197,0.5984130278953426,0.5866995586409584,0.7527291945629053,0.480677255306185
17,0.5172002218147316,0.4618384560736099,0.5764630333673328,0.564256476150699,0.6803332593194874,0.48201678945285403
18,0.5122408489927207,0.4340565027576862,0.6161053883169115,0.614703966684763,0.7573457427521845,0.5172783368553209
19,0.513585441921017,0.43777921323729035,0.623720103907871,0.6344698436595524,0.7181520869739837,0.568255136509452
20,0.5109844982328982,0.42788766516317234,0.6410618262362854,0.6546350839508581,0.7486610209718222,0.5815925122623093
21,0.5111609023101259,0.4326962206033197,0.61768303814393,0.6212231242217231,0.7359664848361251,0.5374335593981198
22,0.5116369719847594,0.43458335322908836,0.6220282471323614,0.6306198690799703,0.7236560208040114,0.5587815226704058
23,0.5115790389256902,0.4448608481647945,0.6055092433409791,0.604302189185997,0.7226851263249809,0.5192455012902116
24,0.5102345900665416,0.4294355845097268,0.6291222509211823,0.6353559621576361,0.7555041529923119,0.5481795449739858
25,0.508312666622719,0.42920616859256633,0.6387210294900835,0.6491019798872327,0.759888506268512,0.5665096212915289
26,0.509605317939036,0.43308334096823586,0.6104140092808712,0.6031780981885038,0.7715004296444459,0.49514949450446594
