epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.529437555608773,0.42346197425728976,0.6371998131175654,0.6363600619940005,0.7912693061748098,0.5321752653367189
2,0.5020311944703064,0.4257278911548086,0.676556126548405,0.697424311916269,0.763818272696667,0.6416505433288994
3,0.4959036212893996,0.42489903958717196,0.6247020141337338,0.6281692158592433,0.7262900939351526,0.5534056707783301
4,0.49469493477061244,0.41667216012973596,0.6264774594605043,0.6175533389067627,0.8076080115911588,0.4999100893519616
5,0.4915146585738305,0.3992014252903438,0.6644400809063495,0.674185616753078,0.8064938888434668,0.5791712851430543
6,0.48864800246930357,0.420970362011749,0.6209080453129465,0.6184616657728682,0.7455367469827484,0.5283981972264958
7,0.49341950690982367,0.4364291281983404,0.5955816715821305,0.5703084954523554,0.7852412118163541,0.44775242762167994
8,0.4866402234033783,0.4322606626123485,0.6163437076367954,0.6059800022618539,0.7764421427262188,0.49689184613259957
9,0.4847948087914155,0.42466085175476453,0.6236134647706658,0.6240391474397327,0.7385973635684421,0.5402464732930014
10,0.4829581326777392,0.4059628646562595,0.6558803251074544,0.6600867811082841,0.8206537360801799,0.5520708522357127
11,0.48310746783667274,0.42559286568424487,0.6095029283274874,0.6049849695261236,0.719825636259237,0.5217465878760623
12,0.47773205857760837,0.4168483074938897,0.625810068003705,0.6287942447834584,0.7318957536292168,0.5511544613854836
13,0.4772533078004818,0.41567232791740116,0.6459131444531898,0.657522408447645,0.7422973068244879,0.5901271586935211
14,0.47646440336904905,0.4084023629674817,0.6565625814909704,0.6726114708442019,0.745038671771943,0.6130191439219963
15,0.47482248528464005,0.39636390958682144,0.6676195662904085,0.6836704004468073,0.7722460247008246,0.613323832250372
16,0.4748814007138262,0.4143424010512852,0.6356975752546941,0.646933193759696,0.7182825027574442,0.588478621993308
17,0.4774098099753408,0.4111375917892645,0.6481019861962906,0.6570928519644963,0.7630234638527362,0.5769901253344594
18,0.47241107381806513,0.4236936102999319,0.6355993043998056,0.6550466909770829,0.6838792276849801,0.6285478962891904
19,0.471583293658672,0.4199591335093621,0.6322991936521152,0.6415688038373386,0.7189162614050775,0.5792489051901872
20,0.4711437141983816,0.41582790990867236,0.622872352567518,0.6213082813510036,0.747033590237099,0.5318064104946439
21,0.4710650101008982,0.42946260223294247,0.6125921467061365,0.6155505006765587,0.6953223569914561,0.5521995044994977
22,0.46999460761204803,0.41452102171312466,0.6389427530791801,0.6497833173998827,0.7283239275782405,0.5865338795315623
23,0.46821016840415425,0.4209864573313458,0.6363388064084768,0.6470244683595778,0.7224771029184937,0.58584232230787
24,0.46901366756399077,0.4206904187650964,0.6319940480590163,0.6430572580088894,0.7099746886215211,0.5876684912546064
25,0.46668254148842087,0.4250014079089212,0.6328004896230877,0.6428728914293865,0.7164530721787727,0.5829993854699294
26,0.46690296839074336,0.43067261281580027,0.6077595985528066,0.604538464271969,0.7084528306696519,0.527209360922934
27,0.4688147037926287,0.430209093459762,0.6155571767464438,0.622501537742042,0.6868836612428194,0.5691551066990357
28,0.4642159175312165,0.4245330089389688,0.6261963551839926,0.6368337618159879,0.6978239268064526,0.5856486826368202
29,0.4659033512862602,0.4157549948385446,0.6418674868514423,0.6542346220393163,0.7281530328196393,0.593941577460972
30,0.46488606015054307,0.41580008103115723,0.6356463206762292,0.643608508511348,0.7341270151985358,0.5729625934763783
