epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.5331851167253928,0.4778839382204679,0.619935380747523,0.656737835379496,0.6101478819666226,0.7110322394546207
2,0.5030861739622484,0.4287281685536451,0.6132462837670556,0.6133308220577072,0.7095446570982973,0.5400951096405723
3,0.4978292472291701,0.4090319444047342,0.630897989064388,0.6274152932305928,0.78640772028827,0.5219005510247821
4,0.4933871612100318,0.4360585903177167,0.6081426979194136,0.6138551387081085,0.6734340735880325,0.5639621340040081
5,0.49461007627225156,0.42455364011301855,0.6079776450608695,0.5957324145099907,0.7556778754074371,0.491667679482085
6,0.4917434743135282,0.4327782631510555,0.6349931136162162,0.6478226060525061,0.7093573132498868,0.5961124760999987
7,0.48984279601585745,0.4128481362125661,0.6313982613511153,0.630179448548397,0.7734037660632167,0.5317137863373426
8,0.4877444522658197,0.42290756017854897,0.6539520419706126,0.6682519420073485,0.7481873050741811,0.6037490665185743
9,0.49168297220574747,0.41539877564600197,0.6650633065190127,0.6847509715128204,0.7450058082598098,0.6335143023601542
10,0.4851546699900438,0.4086505142178866,0.6478322589098147,0.6562642793045534,0.7656101689463177,0.5742497089818036
11,0.48228812616060274,0.4189601478600266,0.6366706985772469,0.6461849229893295,0.729030298810977,0.5802477502385458
12,0.4788921945313416,0.42120012080315317,0.653456873977311,0.6707950294607272,0.7310912279714015,0.6196876728009176
13,0.4780923448281713,0.40885848633133537,0.6506933549536466,0.6593584730553895,0.7724966336901987,0.5751274266240605
14,0.4812300337275656,0.4255750279615421,0.6156705723318943,0.6120333714981995,0.7349661079314054,0.5243326762384137
15,0.4759712464148455,0.41692054153669,0.6369975067964769,0.6486614827481723,0.7194907410674004,0.5905286212522235
16,0.4755994490172603,0.41763503982289,0.6377747160480335,0.6412367920687573,0.7653897972590163,0.5517404425756196
17,0.47392344555937416,0.41699589508594853,0.6390846022159083,0.6485802439605252,0.7354693477146068,0.5800530616479402
18,0.472271038385311,0.42800594733493164,0.6209069968324146,0.6226784696067407,0.7236943429606627,0.5464095141563987
19,0.47201049549154717,0.41358107682501916,0.6262800180731535,0.6271504080880879,0.7444328059805363,0.5417938120586738
20,0.47039838319662775,0.4311353956708814,0.619373152504251,0.6297892474804213,0.6826754054463395,0.5845088719211949
21,0.46935293048915294,0.4140080446654027,0.6315506330974089,0.634466682021759,0.7493307575119461,0.5501375566786851
22,0.4705753440756609,0.41058025000118975,0.6296572586752387,0.631970461835395,0.7469062026454761,0.5476912482484504
23,0.4684322189429019,0.41435537804471384,0.6250712266716114,0.6259040407471126,0.7409080522621267,0.5418056238049767
24,0.46887499676777583,0.4180395160571183,0.6221711779998431,0.6224798798387432,0.7347994188667496,0.539945980642849
25,0.4682365865400522,0.41628390048990155,0.6331009662142943,0.6426844147228375,0.7194907471315823,0.5806955020732999
