epoch,train_loss,val_loss,mIoU,F1,Precision,Recall
1,0.5867369250200762,0.4713495170125867,0.648336998840537,0.6579579491349761,0.7599539202911635,0.5801014487631037
2,0.5463485206560333,0.460296486568923,0.627225305527411,0.6197696878583949,0.7999335202477795,0.5058427783598545
3,0.5369174147006308,0.44723439983802266,0.6384648739439418,0.6447339551651038,0.7510964249229367,0.564759449682049
4,0.5331484939497296,0.4398583728488129,0.6265727991561756,0.6222260087702759,0.7762996687380772,0.5191834845335435
5,0.5302124986111527,0.442338756995626,0.5979017596416187,0.5841843354605697,0.7266030283156406,0.48844658434166105
6,0.5295707467611473,0.43741511767453484,0.5954640946292135,0.575952858017761,0.7486084517661232,0.46801322094690223
7,0.5282833692756029,0.46663762024133515,0.527581098110273,0.44028072065126045,0.8046764141508452,0.3030471341123323
8,0.5276954150435949,0.44258312689195767,0.6299662415179962,0.6345731048099527,0.735568275963195,0.5579642295628602
9,0.5257200811906616,0.4560207993087202,0.5684029911211256,0.5271777105541003,0.752909843140209,0.4055802064319106
10,0.5251486479940981,0.4466440975666046,0.6072233895684355,0.5978183684100152,0.737059133474461,0.5028279555303484
11,0.5248681170367958,0.43837973682006987,0.6287736702289878,0.6256396881932644,0.776419288998135,0.523899837303432
12,0.5230395342453872,0.44350202219320994,0.6056993792940086,0.5957744203210332,0.7344972965030816,0.5011282497978892
13,0.520905205813965,0.43839889469713267,0.6142586272479837,0.6076189516537779,0.7464309664377299,0.512340926218747
14,0.5175846291355567,0.44130361640807425,0.6096841394923167,0.6034248061391628,0.7290221633163508,0.5147444569731824
15,0.5192367710394434,0.44221986107306904,0.6364284669183143,0.651664909221278,0.7022891657108633,0.6078492474571975
16,0.5166520362000654,0.4255381922910709,0.6353031032681392,0.6388120597586909,0.757430903499978,0.552316390622178
17,0.5186595244720431,0.4439211396297606,0.6171197994608572,0.611474206921204,0.7507204588952786,0.5158022239374609
18,0.516464145614369,0.4373246903466706,0.6403899800831524,0.654677187077234,0.7154978271167649,0.603387371692598
19,0.5142967686204627,0.42336853541950187,0.6435532680537746,0.6501354788046348,0.7642193373881985,0.56568933967091
20,0.5149278608289095,0.4299620531573154,0.6384106040182688,0.645980831678451,0.7437808667730175,0.5709122293758783
21,0.5150352871358985,0.4352965815232532,0.6179050031906902,0.6142791167202116,0.7421638712469897,0.5239895427280563
22,0.5151062407853579,0.4261761186736645,0.6445755227518104,0.6562947795877275,0.7382670473943597,0.590707439233897
23,0.5138546673968287,0.4311373670502464,0.6270978163146215,0.623873711960431,0.7710536290594614,0.5238762138108263
24,0.5142977974644982,0.43479228078728854,0.6323804374931283,0.6409315716840975,0.7225303695497897,0.5758940043985952
25,0.5119179192893576,0.4243877037326888,0.6379445858946329,0.643108291940572,0.7558542914387575,0.5596323308930498
26,0.511558305140179,0.4326837405119792,0.6365453066299566,0.6423262048719764,0.7482515756423423,0.5626729206594712
27,0.5099378004670143,0.4245247421878399,0.6498607797812691,0.6606263181859137,0.7574784363291298,0.5857344660144097
28,0.5121297289681906,0.4347898514554052,0.6215676686535819,0.61506691433975,0.7716944712181079,0.5112927819512635
29,0.5116198995325825,0.43000821282367896,0.6437196524486024,0.6520688788934421,0.7543496256608365,0.5742133160337354
30,0.5108120647987516,0.4285081731210841,0.6184877177979813,0.6125453428584705,0.7571990437532578,0.5142961122708533
31,0.5080918547983216,0.43088477849960327,0.6353543474480501,0.639644201871829,0.7530966063073842,0.5558999102717475
32,0.5086521162550048,0.4326198222023426,0.6317573340588507,0.6394517149326248,0.7250230954492007,0.571948014634682
33,0.5077357948711603,0.4298221014513828,0.6310468468476799,0.6335374276976958,0.750171388708671,0.5482918231019722
34,0.5068989994354768,0.43427682483550345,0.6226464764892916,0.6231520979997562,0.7352240419870035,0.5407284290263158
